date,facet,party,value,lower,upper
2021-02-03,2,lib,0.070001086,0.062715138,0.077647727
2021-02-03,2,green,0.049462359,0.043310878,0.056623942
2021-02-03,2,ukip,0.020270174,0.016675678,0.02468112
2021-02-04,1,con,0.405136572,0.382469773,0.42827995
2021-02-04,1,lab,0.376896452,0.355164667,0.397562696
2021-02-04,2,lib,0.069988208,0.062776396,0.077655111
2021-02-04,2,green,0.049464666,0.043349622,0.056685035
2021-02-04,2,ukip,0.020156512,0.016637197,0.024582837
2021-02-06,1,con,0.405983544,0.38301139,0.429511303
2021-02-06,1,lab,0.376297183,0.354621399,0.397051861
2021-02-06,2,lib,0.06997355,0.062734706,0.077663369
2021-02-06,2,green,0.049481061,0.04331757,0.056652216
2021-02-06,2,ukip,0.020048536,0.016536894,0.024481066
2021-02-08,1,con,0.406874223,0.383952891,0.430379691
2021-02-08,1,lab,0.375599105,0.354218837,0.396411967
2021-02-08,2,lib,0.069950887,0.062728766,0.077600524
2021-02-08,2,green,0.049511169,0.04334279,0.056744224
2021-02-08,2,ukip,0.019950905,0.016455595,0.024403713
2021-02-09,1,con,0.407805099,0.384713862,0.431123261
2021-02-09,1,lab,0.374874226,0.353532887,0.395754014
2021-02-09,2,lib,0.069939207,0.062718323,0.077549246
2021-02-09,2,green,0.049552475,0.043300968,0.056852495
2021-02-09,2,ukip,0.019853328,0.016340347,0.024214873
2021-02-11,1,con,0.40863086,0.385379833,0.431945057
2021-02-11,1,lab,0.374205545,0.353103409,0.395035179
2021-02-11,2,lib,0.069948457,0.062654242,0.077617173
2021-02-11,2,green,0.049614122,0.043355918,0.056907528
2021-02-11,2,ukip,0.019759325,0.016235423,0.024021481
2021-02-12,1,con,0.409497697,0.385995826,0.43266831
2021-02-12,1,lab,0.373473682,0.35234136,0.394411687
2021-02-12,2,lib,0.069973101,0.062672165,0.077717936
2021-02-12,2,green,0.049646379,0.043370969,0.056938163
2021-02-12,2,ukip,0.019674371,0.016170832,0.023844644
2021-02-14,1,con,0.410191273,0.386960063,0.43331498
2021-02-14,1,lab,0.372715613,0.351381581,0.393638435
2021-02-14,2,lib,0.070020816,0.062806943,0.077778635
2021-02-14,2,green,0.049691102,0.043398474,0.056973596
2021-02-14,2,ukip,0.01955569,0.016118047,0.023735151
2021-02-15,1,con,0.411000922,0.387677992,0.434427745
2021-02-15,1,lab,0.371904194,0.350574968,0.392936446
2021-02-15,2,lib,0.070048755,0.06280397,0.077738287
2021-02-15,2,green,0.0497331,0.043437741,0.057018433
2021-02-15,2,ukip,0.01947162,0.016052378,0.023651163
2021-02-17,1,con,0.41171624,0.388423331,0.435422504
2021-02-17,1,lab,0.371121895,0.349772311,0.39187235
2021-02-17,2,lib,0.070089596,0.062740163,0.077805661
2021-02-17,2,green,0.049798533,0.043522219,0.057089833
2021-02-17,2,ukip,0.019392722,0.01599951,0.023599639
2021-02-18,1,con,0.412504693,0.389401172,0.436254625
2021-02-18,1,lab,0.370289042,0.348931548,0.391172854
2021-02-18,2,lib,0.070123779,0.062788102,0.07792326
2021-02-18,2,green,0.049861604,0.043558087,0.057164596
2021-02-18,2,ukip,0.019312186,0.015927589,0.023511139
2021-02-20,1,con,0.413277334,0.390441468,0.436834525
2021-02-20,1,lab,0.369537365,0.348275748,0.390162471
2021-02-20,2,lib,0.070181994,0.062847256,0.077958344
2021-02-20,2,green,0.0499197,0.043659351,0.057238489
2021-02-20,2,ukip,0.01925342,0.015858692,0.023434236
2021-02-21,1,con,0.414048547,0.391105962,0.437086062
2021-02-21,1,lab,0.368790671,0.347421445,0.389452272
2021-02-21,2,lib,0.070254831,0.062941365,0.077978166
2021-02-21,2,green,0.050013223,0.043705516,0.057269595
2021-02-21,2,ukip,0.0191841,0.015790329,0.023359032
2021-02-23,1,con,0.414770339,0.391677665,0.437903365
2021-02-23,1,lab,0.368045114,0.346796178,0.388682041
2021-02-23,2,lib,0.070340754,0.062956179,0.078109088
2021-02-23,2,green,0.050078479,0.043785925,0.057346224
2021-02-23,2,ukip,0.01913336,0.015717009,0.02325531
2021-02-24,1,con,0.415352777,0.392151741,0.438288927
2021-02-24,1,lab,0.367307149,0.346144822,0.388055082
2021-02-24,2,lib,0.07041737,0.062990313,0.078115017
2021-02-24,2,green,0.050188348,0.04387362,0.057426218
2021-02-24,2,ukip,0.019071271,0.015670885,0.023152988
2021-02-26,1,con,0.415961549,0.392758079,0.438207333
2021-02-26,1,lab,0.366581435,0.34551915,0.387579041
2021-02-26,2,lib,0.070471744,0.063072722,0.078104338
2021-02-26,2,green,0.050280385,0.043980424,0.0575688
2021-02-26,2,ukip,0.019026192,0.015650326,0.023087582
2021-02-27,1,con,0.416465635,0.393403439,0.438852071
2021-02-27,1,lab,0.365845271,0.34452686,0.387004367
2021-02-27,2,lib,0.07053578,0.063176769,0.078156315
2021-02-27,2,green,0.050387635,0.044055637,0.057697544
2021-02-27,2,ukip,0.018981468,0.015643382,0.023068841
2021-03-01,1,con,0.416935336,0.393728248,0.439584759
2021-03-01,1,lab,0.365305208,0.343659697,0.386539035
2021-03-01,2,lib,0.070620441,0.063252744,0.078289154
2021-03-01,2,green,0.050495857,0.04416547,0.057838256
2021-03-01,2,ukip,0.018960937,0.015587706,0.02306557
2021-03-03,1,con,0.417354748,0.394020189,0.440119662
2021-03-03,1,lab,0.364581521,0.342882059,0.385789534
2021-03-03,2,lib,0.070725238,0.063287217,0.078434369
2021-03-03,2,green,0.050606249,0.044272285,0.05795408
2021-03-03,2,ukip,0.018925473,0.015518928,0.022952567
2021-03-04,1,con,0.417881149,0.394730184,0.440876962
2021-03-04,1,lab,0.363883141,0.342535225,0.385184117
2021-03-04,2,lib,0.070859691,0.063384792,0.07855964
2021-03-04,2,green,0.05072295,0.044345373,0.058063728
2021-03-04,2,ukip,0.018871984,0.015456149,0.022894481
2021-03-06,1,con,0.418266128,0.394789274,0.441166643
2021-03-06,1,lab,0.36331716,0.342096782,0.384440721
2021-03-06,2,lib,0.070964562,0.06346415,0.078669457
2021-03-06,2,green,0.050834271,0.04438973,0.058148678
2021-03-06,2,ukip,0.01884096,0.015413396,0.022902895
2021-03-07,1,con,0.418678478,0.395451425,0.441460595
2021-03-07,1,lab,0.362763472,0.341439099,0.383752101
2021-03-07,2,lib,0.071106695,0.0635789,0.078851051
2021-03-07,2,green,0.050954529,0.044486344,0.058261063
2021-03-07,2,ukip,0.018809843,0.015356186,0.022865962
2021-03-09,1,con,0.418914753,0.395853381,0.441787084
2021-03-09,1,lab,0.362237052,0.341044252,0.383123262
2021-03-09,2,lib,0.071252102,0.063752218,0.078951852
2021-03-09,2,green,0.051074352,0.044587576,0.0583734
2021-03-09,2,ukip,0.018764214,0.015324074,0.022811999
2021-03-10,1,con,0.419164223,0.395795583,0.442001933
2021-03-10,1,lab,0.361653098,0.340652976,0.382612585
2021-03-10,2,lib,0.071376084,0.0638746,0.079033863
2021-03-10,2,green,0.051222577,0.044667788,0.058536637
2021-03-10,2,ukip,0.018744833,0.015285779,0.022727901
2021-03-12,1,con,0.419364181,0.396099133,0.442024626
2021-03-12,1,lab,0.361213441,0.340139856,0.381973179
2021-03-12,2,lib,0.071538345,0.063980298,0.079181344
2021-03-12,2,green,0.05136352,0.044725181,0.058709626
2021-03-12,2,ukip,0.018711688,0.01522746,0.022631614
2021-03-13,1,con,0.419464299,0.396474229,0.442356692
2021-03-13,1,lab,0.360652224,0.339695931,0.381520429
2021-03-13,2,lib,0.07169288,0.064162035,0.079511397
2021-03-13,2,green,0.051516821,0.044853261,0.058902739
2021-03-13,2,ukip,0.018684243,0.015197143,0.02258136
2021-03-15,1,con,0.419673645,0.396891161,0.442811489
2021-03-15,1,lab,0.360153535,0.339264324,0.380917992
2021-03-15,2,lib,0.071850674,0.064287747,0.079697524
2021-03-15,2,green,0.051667177,0.045003071,0.059057427
2021-03-15,2,ukip,0.018648617,0.015167701,0.022530808
2021-03-16,1,con,0.41982026,0.397333994,0.443320315
2021-03-16,1,lab,0.359681559,0.338725861,0.380297635
2021-03-16,2,lib,0.071970989,0.064504827,0.079785893
2021-03-16,2,green,0.051812048,0.045159003,0.059258694
2021-03-16,2,ukip,0.018599545,0.015163257,0.022542066
2021-03-18,1,con,0.419990168,0.397606915,0.443423609
2021-03-18,1,lab,0.359174692,0.338158729,0.379842249
2021-03-18,2,lib,0.072152033,0.064659065,0.079869108
2021-03-18,2,green,0.051947833,0.045284926,0.05944335
2021-03-18,2,ukip,0.018572673,0.015143848,0.022485232
2021-03-19,1,con,0.420101251,0.397810806,0.443571055
2021-03-19,1,lab,0.358697385,0.337942196,0.37949845
2021-03-19,2,lib,0.072301378,0.064866996,0.080135274
2021-03-19,2,green,0.052082281,0.045486345,0.059606084
2021-03-19,2,ukip,0.018550526,0.015152058,0.02251489
2021-03-21,1,con,0.420218569,0.397900632,0.443955824
2021-03-21,1,lab,0.358112111,0.337406453,0.378998264
2021-03-21,2,lib,0.072463002,0.065044641,0.080262466
2021-03-21,2,green,0.052264078,0.045639897,0.059765279
2021-03-21,2,ukip,0.018508344,0.015146261,0.022406834
2021-03-22,1,con,0.420365756,0.398009848,0.444211644
2021-03-22,1,lab,0.357599942,0.336938308,0.378388477
2021-03-22,2,lib,0.072636268,0.065231121,0.080381011
2021-03-22,2,green,0.05242799,0.045779617,0.059971468
2021-03-22,2,ukip,0.018454463,0.015150391,0.022400367
2021-03-24,1,con,0.420531194,0.398279806,0.444346528
2021-03-24,1,lab,0.357193072,0.336377107,0.377684818
2021-03-24,2,lib,0.072800731,0.065424357,0.080586666
2021-03-24,2,green,0.052594615,0.045936188,0.060255336
2021-03-24,2,ukip,0.018406331,0.015165088,0.022377377
2021-03-25,1,con,0.420660364,0.398410632,0.444467576
2021-03-25,1,lab,0.356594821,0.33564132,0.376928701
2021-03-25,2,lib,0.072989337,0.065598144,0.080803984
2021-03-25,2,green,0.052750209,0.046086715,0.06040439
2021-03-25,2,ukip,0.018346231,0.015127237,0.022293899
2021-03-27,1,con,0.420743503,0.398448881,0.444687273
2021-03-27,1,lab,0.356167339,0.335146312,0.376476897
2021-03-27,2,lib,0.07317554,0.065702194,0.081051371
2021-03-27,2,green,0.052902116,0.04621115,0.060625719
2021-03-27,2,ukip,0.018294115,0.015118883,0.022272294
2021-03-29,1,con,0.420849055,0.398462338,0.444778151
2021-03-29,1,lab,0.355694533,0.334561055,0.376124211
2021-03-29,2,lib,0.073353906,0.065933452,0.08125846
2021-03-29,2,green,0.053076771,0.046323731,0.060942399
2021-03-29,2,ukip,0.018245127,0.015088351,0.022290892
2021-03-30,1,con,0.420954843,0.398898789,0.444575968
2021-03-30,1,lab,0.35516877,0.334134701,0.375708654
2021-03-30,2,lib,0.073547447,0.066155657,0.081460985
2021-03-30,2,green,0.053252044,0.046435327,0.061141944
2021-03-30,2,ukip,0.018203381,0.015059834,0.02232319
2021-04-01,1,con,0.421004612,0.399062917,0.4445473
2021-04-01,1,lab,0.354631488,0.333601754,0.375005004
2021-04-01,2,lib,0.073746983,0.06638905,0.081623319
2021-04-01,2,green,0.053411024,0.046616251,0.061311467
2021-04-01,2,ukip,0.018152614,0.015003733,0.022254823
2021-04-02,1,con,0.421026463,0.399161852,0.444331709
2021-04-02,1,lab,0.35417522,0.333051248,0.374236831
2021-04-02,2,lib,0.073949582,0.066427438,0.081882379
2021-04-02,2,green,0.053563077,0.046702605,0.061465962
2021-04-02,2,ukip,0.018091039,0.014956074,0.022177317
2021-04-04,1,con,0.421044668,0.399128819,0.444857833
2021-04-04,1,lab,0.35365232,0.332513163,0.373555802
2021-04-04,2,lib,0.074113506,0.06661334,0.082024237
2021-04-04,2,green,0.053719183,0.046812307,0.06165967
2021-04-04,2,ukip,0.018037099,0.014894303,0.022112825
2021-04-05,1,con,0.421147272,0.399271946,0.445312291
2021-04-05,1,lab,0.353082505,0.331713773,0.372820843
2021-04-05,2,lib,0.074352771,0.066731995,0.082333347
2021-04-05,2,green,0.053888635,0.046996907,0.061825956
2021-04-05,2,ukip,0.017987042,0.014885059,0.022070005
2021-04-07,1,con,0.421184742,0.39948463,0.445437166
2021-04-07,1,lab,0.352498206,0.331000845,0.372431196
2021-04-07,2,lib,0.074556775,0.066953346,0.082596149
2021-04-07,2,green,0.054091256,0.04714093,0.061990438
2021-04-07,2,ukip,0.017924158,0.014829868,0.02202802
2021-04-08,1,con,0.421281504,0.399590097,0.445556048
2021-04-08,1,lab,0.352052834,0.330258347,0.371835631
2021-04-08,2,lib,0.074776426,0.06714917,0.082799391
2021-04-08,2,green,0.054246529,0.047294717,0.062238144
2021-04-08,2,ukip,0.017869247,0.014753509,0.021984107
2021-04-10,1,con,0.421365196,0.399650494,0.445611038
2021-04-10,1,lab,0.351556464,0.3294127,0.371102739
2021-04-10,2,lib,0.075019797,0.067441444,0.083023336
2021-04-10,2,green,0.054414399,0.047447591,0.062433173
2021-04-10,2,ukip,0.017824522,0.014746802,0.021949957
2021-04-11,1,con,0.421333191,0.399659753,0.445942297
2021-04-11,1,lab,0.351003801,0.329066584,0.370559491
2021-04-11,2,lib,0.075231437,0.067672808,0.083242548
2021-04-11,2,green,0.054603199,0.047655071,0.062685865
2021-04-11,2,ukip,0.017802276,0.014680771,0.021847133
2021-04-13,1,con,0.421416163,0.399525064,0.446273577
2021-04-13,1,lab,0.350499933,0.328635299,0.370106018
2021-04-13,2,lib,0.075435403,0.067866534,0.083449345
2021-04-13,2,green,0.054788824,0.047827929,0.062872025
2021-04-13,2,ukip,0.017754539,0.014622193,0.021773417
2021-04-14,1,con,0.421488969,0.399423216,0.446270236
2021-04-14,1,lab,0.349992735,0.328297379,0.369752481
2021-04-14,2,lib,0.075623461,0.068019,0.083699539
2021-04-14,2,green,0.054992688,0.048003002,0.063059722
2021-04-14,2,ukip,0.017728611,0.014571075,0.021700762
2021-04-16,1,con,0.421468397,0.399335743,0.446324167
2021-04-16,1,lab,0.349508273,0.327922267,0.369156468
2021-04-16,2,lib,0.075874593,0.068221488,0.083857706
2021-04-16,2,green,0.055196026,0.048123654,0.06319541
2021-04-16,2,ukip,0.017689125,0.014535005,0.021596241
2021-04-17,1,con,0.421603937,0.399282758,0.446240252
2021-04-17,1,lab,0.349107934,0.327472194,0.368418174
2021-04-17,2,lib,0.076078774,0.068365234,0.084090033
2021-04-17,2,green,0.055367184,0.048243517,0.063401685
2021-04-17,2,ukip,0.017646878,0.014515481,0.021542091
2021-04-19,1,con,0.421655599,0.399727178,0.446290189
2021-04-19,1,lab,0.348616612,0.326933484,0.367850991
2021-04-19,2,lib,0.076299414,0.068532407,0.084368558
2021-04-19,2,green,0.055567254,0.048446859,0.063588606
2021-04-19,2,ukip,0.017606642,0.01450543,0.021476823
2021-04-21,1,con,0.421675418,0.399804061,0.446107122
2021-04-21,1,lab,0.347984577,0.326436163,0.367320967
2021-04-21,2,lib,0.076518081,0.068737215,0.084578626
2021-04-21,2,green,0.055748744,0.048590749,0.063789754
2021-04-21,2,ukip,0.017576809,0.01450108,0.0214242
2021-04-22,1,con,0.421855617,0.399844839,0.446058526
2021-04-22,1,lab,0.347467726,0.32592913,0.36688466
2021-04-22,2,lib,0.076733993,0.068976396,0.084802278
2021-04-22,2,green,0.055913316,0.048739923,0.064000603
2021-04-22,2,ukip,0.017576835,0.014507833,0.021386743
2021-04-24,1,con,0.421911126,0.399841972,0.446646541
2021-04-24,1,lab,0.346841833,0.325527471,0.366461673
2021-04-24,2,lib,0.076920419,0.069176761,0.08504467
2021-04-24,2,green,0.056072098,0.048917214,0.064252524
2021-04-24,2,ukip,0.017559955,0.014486653,0.021287959
2021-04-25,1,con,0.422185318,0.400125265,0.446545894
2021-04-25,1,lab,0.34609493,0.324826235,0.365581016
2021-04-25,2,lib,0.077117631,0.069301475,0.085315618
2021-04-25,2,green,0.056238308,0.049093929,0.064487236
2021-04-25,2,ukip,0.017551084,0.014449393,0.021316439
2021-04-27,1,con,0.422505887,0.400279603,0.446663672
2021-04-27,1,lab,0.3452405,0.324295062,0.364924746
2021-04-27,2,lib,0.077349678,0.069528294,0.085546689
2021-04-27,2,green,0.056415656,0.049256681,0.064664972
2021-04-27,2,ukip,0.017545362,0.014421115,0.021293458
2021-04-28,1,con,0.422784587,0.400840386,0.446397018
2021-04-28,1,lab,0.34441091,0.323488518,0.364107172
2021-04-28,2,lib,0.077562381,0.06976343,0.085817551
2021-04-28,2,green,0.056591899,0.049398745,0.064907593
2021-04-28,2,ukip,0.017540842,0.014429166,0.021241465
2021-04-30,1,con,0.423064277,0.401460536,0.446758475
2021-04-30,1,lab,0.343569947,0.322970155,0.363356292
2021-04-30,2,lib,0.077775326,0.069926567,0.086003172
2021-04-30,2,green,0.056761737,0.049576362,0.065104875
2021-04-30,2,ukip,0.017533724,0.014415299,0.021197281
2021-05-01,1,con,0.423505395,0.401726042,0.447186951
2021-05-01,1,lab,0.342775009,0.322410957,0.362694601
2021-05-01,2,lib,0.078020013,0.070109022,0.086297651
2021-05-01,2,green,0.056930778,0.049692499,0.065289179
2021-05-01,2,ukip,0.017528576,0.014402145,0.021213647
2021-05-03,1,con,0.423989974,0.402096436,0.44763782
2021-05-03,1,lab,0.341934624,0.321623351,0.361812985
2021-05-03,2,lib,0.078213391,0.0703103,0.086514578
2021-05-03,2,green,0.057087917,0.049898531,0.065427245
2021-05-03,2,ukip,0.017543913,0.014373333,0.021178647
2021-05-04,1,con,0.42455744,0.402677985,0.447668981
2021-05-04,1,lab,0.341174823,0.3207837,0.360752352
2021-05-04,2,lib,0.078399291,0.070529368,0.086757032
2021-05-04,2,green,0.057224384,0.050095219,0.065569248
2021-05-04,2,ukip,0.017562515,0.014355269,0.021192074
2021-05-06,1,con,0.425118835,0.403215318,0.448184897
2021-05-06,1,lab,0.340323765,0.319890988,0.359804213
2021-05-06,2,lib,0.078593298,0.070754335,0.086998565
2021-05-06,2,green,0.057421411,0.05025409,0.065788491
2021-05-06,2,ukip,0.017562702,0.014387938,0.021225047
2021-05-07,1,con,0.425627624,0.403814479,0.449100302
2021-05-07,1,lab,0.339461636,0.319009476,0.35867092
2021-05-07,2,lib,0.078787069,0.070961497,0.087205421
2021-05-07,2,green,0.057548849,0.050455045,0.065846861
2021-05-07,2,ukip,0.017573879,0.01439994,0.021296619
2021-05-09,1,con,0.42617098,0.404472977,0.449273732
2021-05-09,1,lab,0.338415992,0.318134038,0.357664097
2021-05-09,2,lib,0.078940867,0.071162035,0.087405043
2021-05-09,2,green,0.057672093,0.050540416,0.066081663
2021-05-09,2,ukip,0.017591605,0.014387147,0.021364964
2021-05-10,1,con,0.426654457,0.404871317,0.449837476
2021-05-10,1,lab,0.337511916,0.317202475,0.356777829
2021-05-10,2,lib,0.0791224,0.071310443,0.087663278
2021-05-10,2,green,0.057797442,0.050643041,0.066323097
2021-05-10,2,ukip,0.017615955,0.01438172,0.021345609
2021-05-12,1,con,0.427192285,0.405133365,0.450102656
2021-05-12,1,lab,0.336522574,0.316063581,0.355922282
2021-05-12,2,lib,0.079287432,0.071454691,0.087995128
2021-05-12,2,green,0.057960104,0.050764761,0.066454583
2021-05-12,2,ukip,0.01764832,0.014369702,0.02133763
2021-05-13,1,con,0.42769423,0.405686282,0.450082808
2021-05-13,1,lab,0.335701031,0.315348946,0.355189828
2021-05-13,2,lib,0.079440235,0.071605367,0.08820075
2021-05-13,2,green,0.058087342,0.050910233,0.066553238
2021-05-13,2,ukip,0.017683793,0.014398198,0.021418203
2021-05-15,1,con,0.428043496,0.406342055,0.450586237
2021-05-15,1,lab,0.33493561,0.314609987,0.354333721
2021-05-15,2,lib,0.079644264,0.071759283,0.088368966
2021-05-15,2,green,0.058224016,0.051054585,0.066770727
2021-05-15,2,ukip,0.017730277,0.014415143,0.021496469
2021-05-17,1,con,0.428422087,0.406904258,0.451030431
2021-05-17,1,lab,0.334099395,0.313614321,0.353753903
2021-05-17,2,lib,0.079860966,0.071897325,0.088521033
2021-05-17,2,green,0.05836521,0.051116449,0.067003428
2021-05-17,2,ukip,0.017772626,0.014478263,0.02156578
2021-05-18,1,con,0.428915391,0.407150796,0.45158385
2021-05-18,1,lab,0.333288323,0.312842668,0.353020878
2021-05-18,2,lib,0.080047489,0.072119091,0.088619605
2021-05-18,2,green,0.058496928,0.051205949,0.067161586
2021-05-18,2,ukip,0.017834998,0.014515668,0.021631008
2021-05-20,1,con,0.429198177,0.407458628,0.452183876
2021-05-20,1,lab,0.332656481,0.312407833,0.35228335
2021-05-20,2,lib,0.080188141,0.072320686,0.088834568
2021-05-20,2,green,0.058596445,0.051334091,0.067309631
2021-05-20,2,ukip,0.01789294,0.014586051,0.021717951
2021-05-21,1,con,0.429380726,0.407819419,0.452682223
2021-05-21,1,lab,0.332001882,0.311548219,0.351571108
2021-05-21,2,lib,0.080346805,0.072405714,0.089087164
2021-05-21,2,green,0.058743808,0.051452696,0.067412223
2021-05-21,2,ukip,0.017972936,0.01464454,0.021815879
2021-05-23,1,con,0.429632383,0.408094581,0.453266709
2021-05-23,1,lab,0.331366647,0.311117437,0.35116656
2021-05-23,2,lib,0.080548527,0.07248579,0.089346338
2021-05-23,2,green,0.05889517,0.051603743,0.067601027
2021-05-23,2,ukip,0.018063643,0.01472156,0.02195593
2021-05-24,1,con,0.429654308,0.408294666,0.453802972
2021-05-24,1,lab,0.330807979,0.310596699,0.350521501
2021-05-24,2,lib,0.08069923,0.072561045,0.089537755
